timestamp,original_power,smoothed,constrained_smooth_24hrs
2017-01-03T07:30:00+00:00,40.159951,98.53092135,86.74355783
2017-01-03T07:45:00+00:00,46.766166,98.53092135,86.74355783
2017-01-03T08:00:00+00:00,,,
2017-01-03T08:15:00+00:00,50.22405,98.53092135,86.74355783
2017-01-03T08:30:00+00:00,52.155005,98.53092135,86.74355783
2017-01-03T08:45:00+00:00,89.77545,98.53092135,86.74355783
2017-01-03T09:00:00+00:00,85.874319,98.53092135,86.74355783
2017-01-03T09:15:00+00:00,113.007214,98.53092135,86.74355783
2017-01-03T09:30:00+00:00,107.892616,98.53092135,86.74355783
2017-01-03T09:45:00+00:00,102.633228,98.53092135,86.74355783
2017-01-03T10:00:00+00:00,119.114262,98.53092135,86.74355783
2017-01-03T10:15:00+00:00,178.916557,98.53092135,86.74355783
2017-01-03T10:30:00+00:00,186.934929,98.53092135,86.74355783
2017-01-03T10:45:00+00:00,233.470482,98.53092135,86.74355783
2017-01-03T11:00:00+00:00,79.191071,98.53092135,86.74355783
2017-01-03T11:15:00+00:00,69.53577,98.53092135,86.74355783
2017-01-03T11:30:00+00:00,138.076138,98.53092135,86.74355783
2017-01-03T11:45:00+00:00,270.716476,98.53092135,86.74355783
2017-01-03T12:00:00+00:00,232.18734,98.53092135,86.91998496
2017-01-03T12:15:00+00:00,287.138885,98.53092135,86.96088576
2017-01-03T12:30:00+00:00,318.282181,98.53092135,88.41218858
2017-01-03T12:45:00+00:00,260.993568,98.53092135,90.39275711
2017-01-03T13:00:00+00:00,185.065498,98.53092135,92.2949152
2017-01-03T13:15:00+00:00,108.292625,98.53092135,94.16661914
2017-01-03T13:30:00+00:00,130.359196,98.53092135,94.28307165
2017-01-03T13:45:00+00:00,258.398338,98.53092135,95.28419425
2017-01-03T14:00:00+00:00,270.614441,98.53092135,97.40302562
2017-01-03T14:15:00+00:00,240.087669,98.53092135,100.0999864
2017-01-03T14:30:00+00:00,267.607094,98.53092135,102.1511678
2017-01-03T14:45:00+00:00,99.410755,98.53092135,102.9977098
2017-01-03T15:00:00+00:00,87.837233,98.53092135,103.6960487
2017-01-03T15:15:00+00:00,107.358757,98.53092135,105.9216769
2017-01-03T15:30:00+00:00,106.099968,98.53092135,108.2510493
2017-01-03T15:45:00+00:00,123.877598,98.53092135,109.5968093
2017-01-03T16:00:00+00:00,168.840034,98.53092135,110.5396782
2017-01-03T16:15:00+00:00,309.329498,98.53092135,111.9006417
2017-01-03T16:30:00+00:00,223.910423,98.53092135,113.2021231
2017-01-03T16:45:00+00:00,154.083645,98.53092135,113.8743412
